name,rooms,area,district,floor,uprice,sprice,age
光新路129弄,3,42.4,22,7,61320,260,32
万里雅筑,5,111.87,2,14,61499,688,11
桃浦四村易居紫荆苑,3,58.5,103,6,42564,249,24
桃浦一村合欢苑,2,39.6,103,6,47474,188,31
圣骊澳门苑,4,127.95,160,27,81281,1040,12
康怡苑,3,68.25,160,26,74725,510,27
日月星辰,5,160.72,160,25,68442,1100,11
日月星辰,5,160.72,160,25,65331,1050,11
中远两湾城,5,141.63,12,34,69194,980,11
愉景华庭,4,81.3,2,23,71340,580,10
金江家园,3,64.46,161,7,57399,370,14
曹杨五月天,4,92.67,127,18,59350,550,12
紫腾苑小区,3,57.2,103,6,42832,245,18
中远两湾城,4,99.44,12,35,76427,760,15
桃浦一村瑞香苑,3,60.75,103,5,39176,238,34
白玉新村,3,50.6,106,6,76086,385,29
光复新苑,4,79.91,106,18,80090,640,15
圣骊澳门苑,5,149.33,160,17,70314,1050,12
紫腾苑小区,2,50.78,103,6,42339,215,20
巴黎之春,8,235.37,2,18,58631,1380,15
泰欣嘉园,5,155.09,106,36,83822,1300,9
桃浦九村,4,85.42,103,6,46827,400,13
武宁小城,3,69.28,106,28,60623,420,20
桃浦四村易居紫荆苑,3,60.86,103,6,46007,280,22
真华路36弄,4,83.93,2,17,64935,545,12
桃浦九村,5,92.71,103,5,48538,450,13
万里欣苑,4,85.34,2,18,64448,550,11
巴黎之春,4,96.7,2,18,62047,600,12
世纪之门,3,59.36,160,23,78335,465,16
新黄小区,3,54.9,122,6,53734,295,22
巴黎之春,4,100.03,2,8,65980,660,12
东新苑,5,124.02,106,26,60877,755,17
石泉五村,3,52.08,22,6,60483,315,34
光复西路145弄,2,42.68,106,6,76148,325,27
长风四村,2,39.8,163,6,64070,255,27
曹杨八村,1,31.79,127,5,65114,207,60
赵家花园,2,40.26,122,5,58370,235,34
双山小区,2,41.12,122,6,54717,225,24
车站新村(普陀),4,90.0,127,6,53333,480,19
绿地世纪城(一期),4,92.74,106,11,79253,735,15
曹杨五月天,4,109.18,127,14,59534,650,12
阳光西班牙,4,90.67,127,11,76100,690,15
长新小区(普陀),1,34.97,122,6,52902,185,31
金莲坊,3,70.61,161,6,53816,380,22
梅岭支路85弄,3,53.2,91,6,63533,338,30
万里一期,5,130.76,2,7,52003,680,18
新长小区,1,35.02,122,6,54254,190,31
祥和家园,5,131.69,161,12,63786,840,17
新宜小区,2,40.25,122,6,54658,220,32
时代星园,5,114.17,126,14,65253,745,14
阳光威尼斯(一期),5,119.05,126,24,46199,550,13
莲花公寓(普陀),3,66.0,103,6,45909,303,19
真光八街坊,2,49.68,126,6,48913,243,23
延长小区(普陀),2,41.5,122,6,54457,226,34
真光新村第二小区,2,47.18,126,6,49809,235,23
海棠苑,3,64.36,127,7,55935,360,21
复地太阳城,6,164.74,103,3,71628,1180,15
真光九街坊,3,56.35,126,6,56787,320,22
万里一期,5,140.0,2,6,67857,950,18
海棠苑,3,72.97,127,7,53172,388,21
大华颐和华城(别墅),6,266.64,2,4,75007,2000,9
新湖明珠城,4,105.7,106,28,85146,900,13
长久大厦,4,103.0,160,20,79611,820,14
桃浦六村樱花苑,2,45.52,103,6,41739,190,22
宜川二村,2,48.0,122,6,56250,270,63
宜川一村,2,34.45,122,5,53120,183,60
富源小区,2,51.38,160,7,73958,380,36
平利路38弄,3,76.46,122,15,55584,425,22
甘泉一村,1,29.41,122,6,54403,160,31
宜川五村,2,45.96,122,6,55483,255,40
曹杨汽车公寓,4,95.88,106,20,75093,720,18
管弄五六街坊,2,35.27,22,6,56705,200,29
桃浦三村白丽苑,2,52.0,103,6,46153,240,20
长风三村,2,37.76,163,6,64088,242,31
石泉邮政大楼,4,96.44,22,20,67399,650,18
杏园,3,43.22,91,6,65941,285,23
曹杨汽车公寓,4,95.74,106,21,62565,599,18
车站新村(普陀),1,33.63,127,6,62444,210,30
锦绿新城,5,113.67,106,6,65980,750,18
真北新村三街坊,2,45.65,127,6,55859,255,23
宜川五村,2,35.0,122,6,61428,215,34
平江盛世家园,3,70.86,122,24,55038,390,20
汪家井小区,3,50.9,122,6,51080,260,30
上钞桂花苑,2,48.17,163,6,63940,308,19
普雄馨苑,3,67.04,106,22,71599,480,27
嘉华苑(普陀),3,99.63,122,30,56207,560,20
地方天园,5,122.73,106,29,75368,925,16
东旺雍景苑,5,149.99,2,12,65004,975,16
桃浦一村合欢苑,2,35.0,103,6,50285,176,31
泾阳家园,4,73.13,161,6,62217,455,20
上钞银杏苑,3,71.39,163,6,68917,492,21
桃浦七村雪松苑,3,54.14,103,6,42482,230,22
天成小区,3,81.01,122,22,55548,450,20
锦绿新城,4,104.5,106,32,76555,800,15
中江小区,4,88.38,163,6,66757,590,18
平江盛世家园,3,69.25,122,7,58483,405,21
中岚大楼,4,112.44,106,28,56029,630,21
管弄四街坊,2,37.97,22,6,60574,230,30
苏堤春晓名苑,5,145.93,160,32,84286,1230,12
子长小区,2,41.24,122,6,57710,238,30
金沙雅苑(一期),5,113.0,161,7,63716,720,15
绿翡翠家园,3,62.25,127,7,65863,410,17
中远两湾城,5,125.0,12,35,78400,980,15
海鑫公寓,4,98.86,163,18,57151,565,20
宜川一村,2,48.34,122,6,59991,290,37
石岚二村,3,62.41,127,6,58003,362,39
五星公寓,4,111.42,91,24,68210,760,21
金沙雅苑(三期),3,68.8,161,18,76308,525,13
金玉苑,5,104.0,163,7,67307,700,18
汪家井小区,2,48.67,122,6,57530,280,30
中远两湾城,5,149.04,12,34,73805,1100,15
甘泉二村,2,48.15,122,6,60851,293,22
白玉新村,4,53.13,106,6,71522,380,33
圣骊澳门苑,6,172.17,160,22,78991,1360,12
泾阳家园,2,51.5,161,6,62135,320,20
桃浦一村(武威路1051弄),3,54.54,103,6,47671,260,25
子长小区,2,34.87,122,6,54488,190,30
甘泉三村,2,47.58,122,6,50021,238,33
明丰世纪苑,5,101.0,103,5,58415,590,14
东新支路55弄,1,31.19,106,7,73741,230,28
西部大楼,5,108.81,122,22,54222,590,20
恒盛鼎城华公馆,4,83.0,103,20,63253,525,6
甘泉苑,3,61.06,122,6,57320,350,29
北杨园,2,47.94,91,5,57989,278,37
澳门公寓,5,109.24,160,20,64079,700,19
宜川三村,1,26.22,122,5,55301,145,63
普雄馨苑,2,62.0,106,22,69354,430,27
管弄三街坊,2,41.53,22,6,62123,258,30
桃浦九村,4,76.82,103,6,46211,355,13
曹杨八村,3,76.58,127,6,62679,480,21
清涧四街坊,3,71.5,126,6,55664,398,17
苏堤春晓名苑,5,187.97,160,15,77139,1450,12
东泉苑小区,3,49.69,122,6,58361,290,22
桂巷新村,3,68.65,163,17,66278,455,28
水塘小区,3,59.76,127,7,57228,342,29
太浜巷小区,2,40.04,22,6,68681,275,26
隆德小区,4,60.15,106,21,64006,385,30
紫腾苑小区,3,60.54,103,7,43772,265,18
真北二街坊,3,72.37,127,18,58035,420,26
西部大楼,3,78.06,122,22,60210,470,20
半岛花园,6,223.37,160,32,71630,1600,14
黄陵小区,1,32.91,122,6,59252,195,34
梅岭苑,3,67.04,91,24,62649,420,18
水岸茗苑,4,106.0,160,24,84905,900,14
普雄馨苑,2,60.71,106,22,75770,460,27
万里名轩,4,100.9,2,10,63429,640,18
梅岭支路85弄,2,38.25,91,6,65359,250,30
甘泉苑,3,51.35,122,6,60370,310,29
中远两湾城,4,94.57,12,34,76134,720,14
车站新村(普陀),2,45.83,127,6,57822,265,24
云都苑,4,104.1,160,25,68203,710,18
宜川三村,2,32.0,122,5,48437,155,63
品尊国际,6,172.69,127,35,89756,1550,8
中远两湾城,4,111.15,12,34,69275,770,12
桃浦一村海棠苑,3,63.0,103,6,45238,285,21
长风一村小区,2,47.56,163,6,60975,290,37
桃浦七村雪松苑,2,43.77,103,6,47521,208,22
西部名都花园,4,110.75,122,16,60316,668,18
长风四村,3,59.13,163,6,65110,385,28
绿洲湖畔花园,3,71.04,161,25,79532,565,11
上海知音苑,4,117.96,160,33,84774,1000,14
石光小区,3,68.79,22,19,63962,440,27
管弄一二街坊,3,52.79,22,6,61185,323,28
恒盛鼎城华公馆,4,89.75,103,16,63509,570,6
太浜巷小区,1,29.6,22,6,69256,205,30
北岭园,2,42.64,91,6,62148,265,31
石泉六村,1,34.11,22,6,61565,210,31
华师大一村,2,40.0,163,5,76250,305,24
兰溪公寓,2,52.56,127,18,59931,315,27
车站新村(普陀),2,53.37,127,6,56211,300,23
明丰世纪苑,4,108.38,103,9,54438,590,14
金原新苑,3,81.54,122,22,57640,470,19
双山小区,2,38.15,122,6,59764,228,24
太浜巷小区,3,67.07,22,6,67094,450,32
万景园,4,99.0,161,4,64646,640,15
中山北路2185弄,2,41.0,22,6,60975,250,31
岚灵小区,2,48.84,2,6,59377,290,21
真北二街坊,4,79.49,127,18,57868,460,26
长风一村小区,2,46.91,163,6,63952,300,37
曹杨五村(梅花园),2,47.83,91,6,65440,313,32
宜川三村,2,34.92,122,5,48682,170,63
南泉苑,2,53.37,122,6,54337,290,27
中山北路2626弄,3,46.38,106,5,73307,340,42
嘉云苑,3,66.54,161,6,53351,355,20
甘泉三村,2,40.36,122,6,50792,205,31
宜川三村,3,38.4,122,5,50781,195,60
华师大三村,4,86.0,163,6,63720,548,20
管弄五六街坊,4,70.99,22,6,57754,410,31
石泉六村,1,34.11,22,7,52770,180,31
紫腾苑小区,3,63.9,103,7,43818,280,18
兰溪路230弄,3,61.93,127,6,53285,330,28
大上海城市花园,4,98.19,160,17,99806,980,13
书香名第,5,127.22,163,7,61311,780,19
日月星辰,5,173.76,160,25,76542,1330,11
长风二村长风馨苑,3,41.78,163,6,63427,265,33
管弄四街坊,2,37.97,22,6,61890,235,30
中山北路2410号,3,73.83,106,19,67723,500,31
莘远大厦,3,107.84,160,20,63520,685,17
星河世纪城,4,99.45,127,24,60331,600,9
金沙雅苑(二期),4,94.48,161,11,79381,750,14
清涧三街坊,3,79.12,126,24,54347,430,20
汪家井小区,1,38.19,122,6,61534,235,26
真北二街坊,3,54.67,127,6,62191,340,27
书香名第,5,127.09,163,7,59800,760,19
长风三村,2,37.76,163,6,62235,235,31
水塘小区,4,60.42,127,7,64548,390,22
合阳小区,2,38.28,122,6,61389,235,29
桃浦新家园,4,89.38,103,6,45424,406,16
西部俊园,5,158.56,160,22,72527,1150,15
梅岭苑,3,49.54,91,7,69640,345,20
桃浦四村易居紫荆苑,3,60.0,103,6,46666,280,24
真北新村三街坊,2,45.65,127,6,59145,270,24
桃浦四村易居紫荆苑,3,54.19,103,6,45211,245,24
太浜巷小区,2,41.0,22,6,70243,288,29
世纪之门,4,91.4,160,22,77680,710,19
万里名轩,5,125.78,2,8,60422,760,18
中环家园,5,140.0,2,18,67857,950,14
桃浦三村石榴苑,2,48.8,103,6,42008,205,22
曹杨三村(兰岭园),2,35.48,91,7,65388,232,36
大华清水湾,5,135.49,106,29,81186,1100,15
曹杨五村(南杨园),4,65.82,91,6,66848,440,32
桃浦三村石榴苑,3,66.3,103,6,44947,298,22
真北新村三街坊,3,59.08,127,6,53317,315,24
中远两湾城,6,164.53,12,34,72935,1200,12
灵石小区,3,66.65,122,18,61515,410,20
车站新村(普陀),2,46.7,127,6,62098,290,32
金鼎公寓(普陀),4,89.04,2,6,58176,518,16
桃浦新家园,4,82.0,103,6,48536,398,16
甘泉二村,3,58.94,122,6,55989,330,35
运旺新村阳光世家,3,72.0,161,6,48611,350,20
紫腾苑小区,3,60.86,103,6,41077,250,20
绿地世纪城(一期),4,89.55,106,31,89223,799,15
管弄五六街坊,2,41.53,22,6,61401,255,29
世纪之门,4,65.7,160,23,78386,515,16
曹杨九村,2,47.8,91,6,56903,272,39
金莲坊,3,61.0,161,6,57377,350,22
北巷小区,4,77.27,163,6,66002,510,19
甘泉苑,3,61.06,122,6,58139,355,30
真北二街坊,3,73.52,127,18,56447,415,26
金鼎公寓(普陀),4,90.0,2,6,58888,530,16
澳门公寓,4,99.07,160,20,72474,718,19
石一小区,3,52.04,22,7,57263,298,27
巴黎之春,5,114.0,2,6,62280,710,15
长风一村小区,2,39.47,163,6,62072,245,37
运旺新村阳光世家,4,104.98,161,6,56201,590,18
华生大厦,4,112.65,160,28,58588,660,15
桃浦七村雪松苑,2,54.98,103,6,44561,245,22
安塞小区,3,55.11,122,6,58065,320,21
桂巷新村,2,48.89,163,6,62998,308,34
康怡苑,3,61.17,160,7,77979,477,29
平江盛世家园,3,70.86,122,24,67739,480,20
汪家井小区,2,36.18,122,6,54726,198,30
圣骊澳门苑,3,87.28,160,24,85930,750,12
泰山三村,3,54.29,122,6,57100,310,30
隆德小区,2,36.0,106,7,61111,220,28
宜川三村,2,39.37,122,7,52070,205,26
真北二街坊,3,73.37,127,18,61332,450,26
曹杨五村(金岭园),4,74.59,91,6,69044,515,29
怒江新村,2,41.8,163,6,59808,250,29
上海星港,5,127.57,127,17,70392,898,9
光新路129弄,1,31.95,22,6,65727,210,32
巴黎之春,4,98.83,2,6,64757,640,15
桃浦四村易居紫荆苑,3,58.5,103,6,42735,250,24
清涧三街坊,3,71.37,126,6,54644,390,17
太浜巷小区,2,43.55,22,6,70493,307,27
恒盛鼎城华公馆,4,84.0,103,20,69047,580,6
海鑫公寓,2,68.96,163,18,57714,398,21
曹杨五村(芙蓉园),2,47.11,91,7,59010,278,28
桃浦七村雪松苑,3,64.98,103,6,35395,230,22
岚皋大楼,3,69.36,22,24,64878,450,26
华生大厦,5,133.14,160,28,61589,820,15
真北一街坊,2,39.96,127,6,57807,231,28
真北二街坊,2,35.67,127,6,60274,215,25
中远两湾城,4,103.44,12,34,69605,720,11
愉景华庭,4,100.02,2,11,71985,720,12
芙蓉花苑,4,89.59,106,7,89295,800,18
芙蓉花苑,3,93.8,106,7,84221,790,18
桃浦九村,2,54.0,103,6,46296,250,13
车站新村(普陀),3,59.89,127,6,59943,359,23
燕宁苑,4,138.78,106,11,77821,1080,12
愉景华庭,4,108.13,2,18,70285,760,12
康泰公寓,4,78.08,106,7,78381,612,20
宜川三村,2,39.6,122,5,51767,205,60
宜川六村,2,49.72,122,6,56918,283,33
曹杨君悦苑,5,139.7,91,29,57265,800,17
万里欣苑,3,86.0,2,18,61627,530,11
光明城市,5,156.16,160,29,83247,1300,14
巴黎之春,6,98.0,2,6,71428,700,15
明丰世纪苑,4,100.26,103,5,55854,560,14
建德花园紫荆苑,3,74.64,161,6,50643,378,19
东泉苑小区,3,66.19,122,12,58165,385,23
曹杨五村(杏梅园),2,43.17,91,7,61385,265,27
绿地世纪城(二期),4,97.1,106,34,81359,790,13
江南名庐,2,65.0,106,8,93846,610,8
建德花园丁香苑,3,94.0,161,6,55319,520,16
新黄小区,3,50.7,122,6,56213,285,22
清涧三街坊,3,82.7,126,24,44135,365,19
金沙雅苑(四期),4,93.0,161,19,74193,690,11
普陀四村,3,50.08,106,5,68889,345,39
桃浦六村绿春苑,3,64.26,103,6,42794,275,24
梅川一街坊,3,58.59,163,6,69977,410,22
紫腾苑小区,2,55.0,103,7,45090,248,19
星河世纪城,5,124.18,127,14,62812,780,12
秋月枫舍,5,134.7,22,30,73125,985,16
天成小区,3,80.96,122,22,56818,460,20
光新路129弄,2,41.88,22,7,66857,280,32
宜川二村,2,42.42,122,6,58462,248,53
曹杨五村(金岭园),2,38.11,91,6,66911,255,27
真北新村三街坊,3,57.87,127,6,56160,325,23
甘泉苑,3,51.75,122,6,57971,300,28
金沙雅苑(三期),5,132.0,161,18,68181,900,13
荣联公寓,4,114.04,160,16,65766,750,21
恒力锦沧花园,4,93.99,127,14,70220,660,13
甘泉二村,1,29.51,122,6,59301,175,35
桃浦三村石榴苑,3,59.49,103,7,40342,240,20
金沙雅苑(四期),5,128.1,161,10,71818,920,11
桂巷新村,3,49.22,163,6,61966,305,34
真如西村,2,59.05,127,6,49110,290,33
建德花园海棠苑,3,71.0,161,6,56338,400,20
金阳怡景,6,148.01,163,18,72968,1080,15
桃浦六村绿春苑,3,63.92,103,6,39111,250,23
桃浦二村永汇新苑,4,89.2,103,6,46524,415,12
嘉富利大厦,5,111.58,22,25,70801,790,14
宜川五村,3,57.0,122,6,57894,330,31
桃浦二村永汇新苑,5,99.33,103,6,47820,475,14
星河世纪城,4,94.07,127,24,63782,600,9
白玉新村,2,37.85,106,6,78996,299,33
桃浦一村(武威路1051弄),3,53.5,103,6,45420,243,25
石泉小区,2,48.83,22,5,61028,298,33
广德苑,5,82.7,161,5,67714,560,14
绿地世纪城(二期),5,113.79,106,34,83487,950,14
梅岭苑,3,67.04,91,24,67124,450,18
阳光西班牙,4,90.67,127,11,77203,700,15
长风二村风荷园,2,43.3,163,6,66974,290,34
中山北路2590号,2,47.15,106,6,67656,319,42
东旺雍景苑,4,109.83,2,12,65373,718,16
曹杨八村,1,31.79,127,5,62283,198,60
紫腾苑小区,2,44.96,103,6,43594,196,20
半岛花园,6,223.37,160,32,72525,1620,14
宜川三村,3,78.78,122,5,49504,390,63
长寿新村(普陀),3,70.02,160,26,74978,525,22
建德花园百合苑,4,82.45,161,6,61249,505,18
岚皋大楼,4,88.57,22,24,71130,630,26
花溪园,3,91.47,91,7,74341,680,20
桃浦一村瑞香苑,2,37.39,103,6,48141,180,29
延长西路780弄,2,43.71,122,6,59482,260,23
普陀四村,3,50.52,106,6,71258,360,33
芝巷小区,3,73.17,163,6,65053,476,23
锦翔大楼,3,72.85,103,18,38435,280,22
桃浦三村石榴苑,3,62.43,103,6,42447,265,22
甘泉三村,3,56.54,122,6,56597,320,36
星河世纪城,4,108.8,127,24,67095,730,12
石泉小区,4,65.07,22,6,66082,430,33
清涧三街坊,5,99.78,126,19,48606,485,19
光新路430弄,1,32.71,22,6,55029,180,31
中浩云花园,2,59.45,2,18,78216,465,9
甘泉公寓,4,80.34,122,20,55389,445,21
桃浦四村易居紫荆苑,3,62.76,103,6,44295,278,24
香溢花城(住宅),4,104.63,22,32,76459,800,11
金鼎公寓(普陀),4,93.21,2,6,61152,570,16
秋月枫舍,7,160.57,22,28,80961,1300,16
星河世纪城,5,138.86,127,20,59772,830,11
石一小区,3,72.23,22,7,56070,405,27
宜川三村,3,58.32,122,7,57441,335,31
管弄一二街坊,2,53.8,22,18,61338,330,27
曹杨六村(兰溪园),2,45.57,91,7,57055,260,35
恒盛鼎城华公馆,4,89.92,103,16,67282,605,6
新村路350弄,2,48.03,122,7,51842,249,21
甘泉一村,2,36.64,122,6,54039,198,43
宜川五村,4,62.09,122,6,62006,385,31
金梅园,4,97.41,91,6,64161,625,24
杨家桥小区(普陀),3,66.7,2,6,53223,355,22
金沙雅苑(二期),4,91.11,161,6,75513,688,14
宜川五村,2,38.91,122,6,58596,228,44
鑫都佳园,4,91.23,2,6,60835,555,16
嘉富利大厦,3,80.74,22,25,56972,460,14
大华清水湾,3,80.45,106,19,85270,686,15
管弄五六街坊,2,40.73,22,6,58433,238,31
桃浦一村瑞香苑,3,49.76,103,6,46221,230,29
光新苑,2,33.5,22,6,62686,210,30
合阳小区,1,38.22,122,6,51805,198,29
金沙雅苑(四期),5,130.27,161,11,70622,920,11
中环家园,6,164.49,2,5,56538,930,14
宜川三村,2,49.84,122,5,46147,230,60
新湖明珠城,4,107.75,106,20,87703,945,13
泰宸苑,5,108.96,161,7,58737,640,17
隆德小区,2,44.1,106,21,65759,290,30
绿地世纪城(三期),5,135.07,106,34,75886,1025,14
水岸豪庭,4,99.0,106,12,88888,880,14
甘泉苑,2,37.18,122,6,57826,215,29
甘泉苑,3,51.35,122,6,55501,285,30
地方天园,5,122.0,106,29,71311,870,16
桃浦五村山茶苑,3,62.65,103,6,46288,290,20
曹杨华庭,5,144.72,91,30,69098,1000,15
桃浦一村瑞香苑,3,55.27,103,6,46137,255,27
桃浦三村和乐苑,2,51.54,103,6,48506,250,26
新泉大厦,6,143.64,122,18,55346,795,21
甘泉苑,3,64.11,122,6,55373,355,28
桃浦六村樱花苑,2,44.91,103,6,41861,188,22
长风一村小区,4,86.04,163,6,55788,480,37
万里真欣园,4,99.98,2,9,65013,650,18
乐怡苑(普陀),2,36.93,160,7,73111,270,24
曹杨五村(梅花园),3,52.12,91,6,61396,320,32
上青佳园,5,123.28,160,12,74626,920,16
车站新村(普陀),3,71.63,127,6,59751,428,23
交通路3193弄,3,65.03,2,5,57665,375,21
新湖明珠城,4,111.33,106,29,80840,900,13
曹杨花苑,3,73.75,127,6,58983,435,20
真如西村,2,47.01,127,6,57434,270,36
建德花园牡丹苑,4,108.02,161,10,61099,660,14
武宁小城,3,92.03,106,28,68455,630,20
荣联公寓,4,128.49,160,18,57592,740,21
金沙雅苑(二期),5,109.0,161,6,69541,758,14
甘泉一村,2,49.86,122,6,56157,280,36
芝巷小区,3,80.61,163,6,63267,510,23
桃浦三村石榴苑,3,68.52,103,6,43053,295,24
嘉云苑,3,66.52,161,6,54119,360,20
曹杨花苑,6,165.0,127,8,43636,720,17
甘泉苑,2,41.51,122,6,57817,240,30
南泉苑,4,74.1,122,6,51956,385,27
平利路38弄,3,66.74,122,15,57686,385,22
甘泉三村,1,29.7,122,5,58922,175,40
河滨香景园,4,102.38,161,14,68372,700,13
甘泉苑,3,52.59,122,6,56474,297,30
曹杨五村(芙蓉园),3,40.87,91,6,59946,245,28
东泉苑小区,3,58.27,122,12,58349,340,23
白玉大楼,3,76.19,106,17,76125,580,28
秋月枫舍,4,104.55,22,32,80344,840,13
大华清水湾,5,135.8,106,24,88365,1200,13
中环花苑,4,94.51,2,18,75124,710,10
万都花园(普陀),4,111.86,91,14,69551,778,21
澳门小区,3,58.61,160,5,76778,450,34
石泉五村,3,51.4,22,6,60311,310,34
银都佳园,5,119.63,122,12,56006,670,18
紫腾苑小区,2,44.96,103,6,42259,190,22
中宁大楼,3,87.7,106,34,59293,520,24
长风三村,4,63.95,163,6,65676,420,31
中远两湾城,5,121.82,12,30,75521,920,14
宜川一村,2,46.29,122,6,55735,258,38
宜川三村,2,43.05,122,6,52264,225,24
曹杨五月天,5,139.61,127,14,61600,860,12
北梅园,3,46.46,91,6,62419,290,31
桂巷新村,3,64.05,163,17,60889,390,28
中远两湾城,5,121.97,12,32,69689,850,15
泰宸苑,4,91.3,161,7,57502,525,17
新湖明珠城,3,57.61,106,32,96337,555,13
品尊国际,4,110.42,127,36,86035,950,8
金鼎花苑,5,134.0,127,8,64179,860,16
巴黎之春,4,95.53,2,9,65947,630,12
泰极大厦,4,101.41,160,24,69026,700,18
桃浦二村永汇新苑,3,75.41,103,5,48402,365,12
泰宸苑,5,108.74,161,7,54257,590,19
曹杨四村(桐柏园),1,35.56,91,6,63273,225,35
桃浦三村石榴苑,2,51.99,103,6,46162,240,24
曹杨五村(杏梅园),2,50.83,91,7,57052,290,27
大上海城市花园,5,133.71,160,15,86007,1150,13
嘉富利大厦,3,80.74,22,25,58211,470,14
金沙雅苑(二期),4,86.75,161,5,73198,635,14
交暨小区,4,92.33,2,7,53612,495,21
南泉苑,2,41.0,122,6,58536,240,27
中亚公寓,4,92.53,127,24,49173,455,21
嘉华苑(普陀),5,125.96,122,30,52397,660,20
新湖明珠城,2,57.61,106,32,102412,590,13
金梅园,3,80.83,91,6,63095,510,22
广德苑,5,126.73,161,6,52079,660,16
紫腾苑小区,3,54.5,103,6,44954,245,18
太浜巷小区,4,81.17,22,6,65295,530,26
金沙雅苑(四期),4,206.0,161,13,38834,800,11
建德花园海棠苑,4,71.06,161,6,59104,420,20
大华清水湾,8,224.88,106,11,86712,1950,15
石泉苑,4,89.48,22,24,54760,490,20
曹杨三村(兰岭园),3,58.82,91,6,65963,388,39
华师大一村,4,72.81,163,6,77187,562,25
西部俊园,5,137.11,160,18,72934,1000,15
桃浦五村迎春苑,3,81.16,103,6,38812,315,20
建德花园牡丹苑,5,145.15,161,11,55115,800,14
南泉苑,3,51.35,122,6,58422,300,28
桃浦三村石榴苑,3,56.72,103,6,46720,265,22
日月星辰,5,160.72,160,25,77775,1250,11
万里真欣园,5,119.78,2,6,49256,590,18
西部名都花园,3,66.48,122,6,58664,390,19
曹家巷小区,3,70.82,106,7,74131,525,21
曹杨新苑,3,68.67,127,6,57521,395,17
达安春之声,4,88.09,2,17,72652,640,9
苏堤春晓名苑,5,187.73,160,15,79901,1500,12
新灵小区,3,71.52,122,6,60822,435,21
泰欣嘉园,5,155.09,106,36,87046,1350,9
万里真欣园,5,115.03,2,6,59115,680,18
星海大厦,4,119.99,160,27,35836,430,15
阳光威尼斯(二期),4,82.84,126,22,54925,455,12
