name,rooms,area,district,floor,uprice,sprice,age
临沂三村,1,37.58,南码头,6,55082,207,30
嘉亭菁苑,5,143.14,安亭,33,34930,500,6
龙湖郦城,4,88.88,嘉定新城,25,42754,380,6
汇丽苑,5,122.0,周浦,6,41393,505,12
四和花园,1,32.72,曹家渡,6,145171,475,27
巨东小区,3,55.54,洋泾,6,90925,505,23
呼玛三村,3,58.65,张庙,6,49104,288,23
高行绿洲(五期),2,54.1,高东,14,45286,245,7
新城金郡,5,90.0,嘉定新城,6,42222,380,4
彭五小区,1,28.24,彭浦,5,57719,163,44
绿城黄浦湾,6,284.89,黄浦滨江,28,136192,3880,5
吉浦小区,3,73.35,五角场,20,55896,410,18
康平小区,2,44.0,彭浦,6,52272,230,30
御景园,4,111.06,联洋,15,95443,1060,15
控江五村,2,33.72,黄兴公园,5,54863,185,28
四和花园,3,74.14,曹家渡,31,91988,682,22
黎明花园,2,51.61,七宝,6,46115,238,23
新塘桥生活广场,6,191.63,塘桥,22,67839,1300,12
三林新村(永泰路258弄),2,52.0,三林,18,57692,300,5
凤城二村,3,57.13,控江路,5,54262,310,14
大宁龙盛雅苑,2,47.37,大宁,24,98163,465,5
建灵大楼,5,103.08,斜土路,7,66938,690,20
华梅花苑,5,83.52,古美,6,61063,510,22
明园森林都市,5,89.26,大宁,33,91866,820,4
远洋香奈,4,86.0,杨行,18,47674,410,3
荣和怡景园,2,48.92,桃浦,29,53147,260,6
市光二村,1,37.25,中原,6,55033,205,23
徐家汇花园,3,60.03,徐家汇,25,113276,680,13
清馨苑,4,89.65,颛桥,6,42387,380,7
中环明珠,5,137.03,凉城,18,65533,898,12
万里欣苑,4,85.34,万里,18,68549,585,11
田渡小区,2,35.64,新华路,6,81369,290,21
新顺小区,1,35.11,新华路,6,76901,270,34
新浦江城(浦申路1288弄),6,267.27,浦江,6,50510,1350,5
凤城三村,1,25.99,控江路,5,54636,142,29
浦江世博家园十街坊,3,80.1,浦江,5,44943,360,11
张家浜小区,2,42.0,周家嘴路,7,63809,268,25
三佳花苑,2,42.75,七宝,6,79532,340,23
八方大厦,5,155.66,源深,26,54606,850,19
保利叶语(一期)(公寓),4,93.55,顾村,21,57188,535,5
未来域,4,79.98,三林,3,62515,500,11
马当小区,3,62.0,新天地,27,100000,620,25
潍坊八村,2,28.18,潍坊,6,97586,275,33
龙盛佳苑,3,60.15,阳城,15,72319,435,6
澳门小区,2,36.2,长寿路,6,85635,310,31
旭辉华庭,4,74.94,嘉定新城,18,41900,314,3
爱文坊,2,30.58,南京西路,4,132439,405,20
海运新村,2,50.66,塘桥,18,62968,319,27
浦三小区,3,76.0,金桥,6,53421,406,21
南杨花园,3,61.98,北蔡,6,58405,362,21
云台二小区,2,44.99,世博,6,64458,290,22
浦江世博家园二街坊,2,65.08,浦江,11,49170,320,11
万顺水原墅(公寓),2,55.32,颛桥,11,43022,238,5
香榭丽花园,5,161.4,源深,20,83643,1350,16
愚园坊,7,248.41,静安寺,1,112716,2800,20
一品漫城(一期)(公寓),3,90.68,浦江,13,65063,590,9
万邦都市花园,3,82.0,北蔡,16,85365,700,13
凤城二村,1,31.35,控江路,5,57416,180,29
商业一村,1,34.13,鲁迅公园,5,43949,150,61
海申花园,4,120.94,金虹桥,20,60773,735,18
宛南六村,1,28.15,龙华,6,85257,240,37
新梅花苑,4,107.92,古美,6,41697,450,22
大宁龙盛雅苑,3,61.94,大宁,24,88795,550,5
芳佳苑,4,96.0,北蔡,6,64583,620,17
临沂六村,2,37.04,南码头,6,58045,215,25
新凯城香樟苑,3,68.08,泗泾,12,34518,235,6
东方吉苑,4,88.0,三林,6,67045,590,9
临沂五村,2,41.65,南码头,6,51620,215,26
阳城世家苑,5,111.47,阳城,14,75356,840,10
大华公寓(静安),1,33.0,南京西路,7,136363,450,93
金杨新村五街坊,2,46.67,金杨,6,56781,265,23
环镇北路211弄,3,73.74,上大,6,47464,350,19
北欧丽景,4,83.87,老闵行,6,42088,353,19
共康六村,3,69.28,共康,6,52684,365,20
沁春园三村,4,90.04,莘庄,18,53309,480,4
荷一小区,3,74.0,金桥,6,52702,390,21
长白新城,4,94.91,黄兴公园,16,80075,760,5
梅岭支路85弄,2,38.25,曹杨,6,62222,238,30
中芯花园(公寓),3,66.47,张江,6,57168,380,12
田林新苑,3,79.98,田林,28,66266,530,24
万顺水原墅(公寓),2,56.03,颛桥,11,44440,249,5
金地未未来,2,54.38,金桥,15,77234,420,8
控江路680弄,2,40.81,控江路,5,60034,245,37
东川花苑,3,58.42,老闵行,6,46217,270,24
上青佳园,4,106.06,长寿路,17,82971,880,14
临沂六村,2,35.0,南码头,6,59714,209,28
新凯城玉兰苑,3,72.82,泗泾,13,33232,242,5
临沂六村,2,39.65,南码头,6,56746,225,28
九联小区,2,49.92,北外滩,15,73116,365,23
旭辉玫瑰湾,5,89.98,盈浦,14,35563,320,5
化工小区(长宁),2,51.07,新华路,6,70491,360,32
凤城一村,1,33.71,控江路,6,62296,210,25
尊园,5,152.45,徐家汇,37,91833,1400,14
申乐大厦,3,114.5,静安寺,32,68122,780,20
爱德佳苑(一期),2,65.82,江桥,11,42540,280,7
旭辉玫瑰湾,5,89.96,盈浦,14,32792,295,5
荣承公寓,5,125.3,徐家汇,20,79010,990,20
金杨新村十街坊,2,37.6,金杨,6,59840,225,22
馨佳园(韶山路418弄),3,78.22,顾村,11,39376,308,8
米兰诺贵都,4,89.26,泗泾,19,40331,360,4
控江路640弄,1,32.07,控江路,6,60804,195,28
静安新城九区,2,51.3,静安新城,7,56530,290,19
虹霞小区,3,48.5,仙霞,6,64948,315,30
长风四村,2,43.25,长风,6,57341,248,34
上海阳城,4,91.3,梅陇,7,65717,600,14
金橘新苑,3,62.39,三林,14,62189,388,11
河滨小区,3,39.19,川沙,5,49247,193,36
平华大厦,3,74.98,斜土路,23,93358,700,23
蓝城小区,4,79.08,金桥,6,58168,460,23
恒大华城新华苑,3,74.12,三林,5,60037,445,16
密云路471弄,1,32.66,曲阳,6,67360,220,33
新城金郡,4,90.39,嘉定新城,18,37061,335,7
乐怡苑(普陀),2,36.93,长寿路,7,71215,263,24
中信泰富又一城,4,94.26,嘉定新城,29,39253,370,3
保利叶语(一期)(公寓),4,93.57,顾村,21,50764,475,5
青厦小区,3,64.7,川沙,6,38485,249,24
世纪之门,3,67.19,长寿路,23,69653,468,16
张江汤臣豪园(四期),4,90.4,张江,14,81305,735,5
东源名都,5,106.64,高行,18,54388,580,10
金沙雅苑(三期),4,103.37,长征,18,72554,750,13
浦江颐城(公寓),4,88.95,浦江,7,59584,530,3
新凯城香樟苑,3,69.42,泗泾,12,34860,242,6
宝宸怡景园,5,88.87,共康,17,64138,570,6
长白新城,3,78.5,黄兴公园,16,76178,598,5
黑山小区,2,50.33,中原,6,60600,305,31
明园森林都市,5,89.26,大宁,33,82679,738,4
经纬弘汇地标家园,4,107.0,上大,18,54205,580,3
共富一村,2,51.37,共富,6,44773,230,20
新凯城玉兰苑,4,89.22,泗泾,13,31943,285,5
大宁新村,1,39.27,闸北公园,1,66208,260,33
江南名庐,5,119.96,武宁,8,80026,960,8
漕泾一村,1,31.75,康健,6,94488,300,31
爱德佳苑(一期),5,120.68,江桥,6,40188,485,7
米兰诺贵都,4,89.53,泗泾,19,44677,400,4
三兴大楼,2,55.24,不夜城,24,64808,358,25
西上海名邸,4,88.92,安亭,17,35987,320,6
运光大楼,3,74.44,曲阳,21,55077,410,27
田林十四村,1,32.09,田林,6,92863,298,30
桃林一小区,3,60.76,源深,6,104509,635,22
通河八村,3,41.57,通河,6,45706,190,23
保利叶语(一期)(公寓),6,125.0,顾村,17,56000,700,5
绿地新江桥城,4,76.69,江桥,15,39770,305,5
广远新村,4,37.64,周家嘴路,6,62433,235,35
金杨七街坊,3,56.85,金杨,6,58047,330,22
天山星城,3,76.13,天山,12,99829,760,11
彭新小区,2,49.38,彭浦,6,53665,265,34
牡丹小区(浦东),2,41.05,花木,6,82825,340,22
龙湖郦城,5,138.05,嘉定新城,27,39840,550,6
平江盛世家园,3,66.91,甘泉宜川,7,52010,348,21
龙盛佳苑,2,47.92,阳城,15,68864,330,6
地杰国际城D街坊,4,80.96,御桥,18,51259,415,8
海叶公寓,4,93.55,金虹桥,5,69481,650,18
平江盛世家园,3,70.78,甘泉宜川,24,63577,450,20
龙湖蓝湖郡(别墅),6,326.89,嘉定新城,3,27471,898,7
妙境一村,3,76.65,川沙,6,43052,330,23
四和花园,3,81.06,曹家渡,24,87589,710,22
誉品谷水湾,6,187.05,松江大学城,16,48115,900,3
青春驿站,2,44.48,九亭,15,51708,230,10
保利叶语(二期)(公寓),6,121.93,顾村,17,55769,680,4
保利叶语(一期)(公寓),5,81.72,顾村,18,69750,570,5
浦江颐城(公寓),6,180.41,浦江,5,59863,1080,4
乐山八九村,3,80.93,徐家汇,18,80316,650,26
顺馨佳园,4,86.74,川沙,6,43809,380,8
安居锦竹苑,2,56.6,桃浦,21,47349,268,4
瑞冬小区,2,40.87,北新泾,6,63616,260,23
河畔家苑,4,88.72,徐泾,6,41704,370,8
菊泉新城(陆翔路678弄),3,72.65,顾村,5,36889,268,12
吴宝新村,3,60.86,七宝,6,48471,295,23
国顺路400弄,2,33.58,五角场,6,67004,225,35
彭三小区,2,47.23,彭浦,5,52720,249,37
汉中小区,3,40.22,不夜城,7,72103,290,23
大上海国际花园十七区,8,126.35,静安新城,4,79145,1000,15
绿洲康城亲水湾(东区),3,68.3,御桥,10,52708,360,7
又一村(静安),3,64.39,江宁路,7,93182,600,30
日月光水岸花园(公寓),5,141.18,张江,13,66581,940,5
新城尚上城,4,88.36,安亭,12,31122,275,5
汇智湖畔家园,4,87.69,张江,17,91230,800,4
万顺水原墅(公寓),4,93.6,颛桥,11,36324,340,5
竹园高层,3,62.96,源深,26,60355,380,25
梧桐城邦(二期),4,85.82,大华,6,61757,530,9
新凯城香樟苑,3,68.02,泗泾,13,35283,240,6
海滨八村,3,50.25,淞宝,6,45373,228,25
栖山路140弄,3,58.81,洋泾,7,69716,410,23
新梅花苑,3,54.0,古美,6,57407,310,22
四元路20弄,3,57.38,月浦,6,34506,198,24
奔腾新干线,1,36.64,西藏北路,32,84606,310,14
采菊苑,3,76.21,顾村,11,40020,305,9
微山二村,3,50.82,塘桥,5,59425,302,33
寿祥坊,3,55.38,康健,6,66811,370,23
瑞达苑,3,84.0,花木,6,70833,595,22
龙潭小区,3,56.36,阳城,6,55890,315,23
博三小区,3,64.22,金桥,6,53721,345,23
康馨家园,5,131.55,康健,18,83618,1100,15
紫祥小区,2,42.14,不夜城,7,65258,275,24
嘉亭菁苑,4,100.36,安亭,28,41849,420,6
天山华庭,4,90.01,天山,20,94433,850,8
南洋博仕欣居,4,97.26,老闵行,14,50174,488,12
金鹿大楼,2,55.68,淮海中路,29,89619,499,25
天天花园,4,133.41,打浦桥,32,59965,800,20
呼玛二村,3,53.32,张庙,6,44073,235,25
浦江东旭公寓,4,81.41,金桥,18,47659,388,8
世和园,2,53.88,中原,17,65887,355,14
飞虹路1047弄,2,47.49,周家嘴路,6,65908,313,34
绿洲康城亲水湾(中央区),4,92.55,御桥,14,53808,498,10
真如西村,2,39.92,真如,6,60120,240,34
祁连二村,2,51.02,上大,6,47040,240,23
通河二村,3,51.05,通河,6,47012,240,25
兰沁苑,4,91.68,张江,6,57809,530,14
天虹苑,5,130.02,金杨,18,64605,840,14
临沂六村,2,40.23,南码头,6,53442,215,26
锦翔大楼,1,47.41,桃浦,18,44294,210,22
远洋香奈,4,166.1,杨行,18,28898,480,3
保利叶语(别墅),7,236.96,顾村,1,56971,1350,4
浦发御园,4,78.13,三林,12,72315,565,4
远洋7号,5,103.38,罗店,11,42077,435,4
新凯城香樟苑,3,67.89,泗泾,13,36824,250,6
金桥新家园,4,92.06,金桥,5,65718,605,12
大宁龙盛雅苑,3,61.94,大宁,24,96867,600,5
金铭文博水景(公寓),3,91.97,颛桥,14,50994,469,3
乐业一村,2,41.81,月浦,6,40181,168,23
新梅广场,5,125.03,古美,12,48788,610,17
高海家苑,4,89.01,金桥,14,61790,550,6
万顺水原墅(公寓),2,56.08,颛桥,11,42796,240,5
西上海名邸,4,90.45,安亭,16,32061,290,6
新凯家园,3,77.71,泗泾,14,36031,280,11
海天公寓,2,52.52,徐家汇,16,90441,475,28
通河二村,2,42.59,通河,6,42967,183,29
新城悠活城,3,96.07,菊园新区,25,34141,328,6
龙柏四村,2,42.7,龙柏,6,57377,245,21
合景叠翠峰苑,5,91.7,菊园新区,18,34896,320,3
绿地蔷薇九里(公寓),5,92.05,松江大学城,11,41281,380,5
大宅风范城,3,67.88,江桥,13,45668,310,10
龙湖郦城,5,137.91,嘉定新城,27,39881,550,6
菊泉新城(菊盛路186弄),4,75.5,顾村,6,38543,291,12
梅陇二村,1,36.18,梅陇,6,53897,195,30
德邑小城(公寓),4,90.16,松江新城,11,39929,360,8
绿地清猗园,5,128.39,南翔,22,47433,609,3
富力桃园(公寓),4,82.07,盈浦,17,34726,285,5
梧桐城邦(二期),2,57.62,大华,4,65949,380,9
西上海名邸,3,88.71,安亭,17,32690,290,6
万源新城,3,53.0,金虹桥,6,66981,355,12
保利叶语(二期)(公寓),6,126.69,顾村,21,58410,740,4
中瑞公寓,4,86.86,田林,18,81165,705,6
嘉宝梦之湾(公寓),6,138.77,菊园新区,11,38553,535,3
毕加索小镇(一期)(公寓),4,93.43,唐镇,8,61008,570,7
庆安一村,3,56.35,月浦,6,39041,220,21
国和一村,2,41.59,中原,6,59629,248,28
美岸栖庭(公寓),4,95.72,高境,18,64981,622,5
紫藤二村,3,69.35,梅陇,6,50468,350,23
浦江智汇园,4,92.67,浦江,12,52659,488,7
天龙苑,3,78.86,龙华,6,63403,500,18
合生御廷园(公寓),4,94.29,赵巷,8,38710,365,5
张江汤臣豪园(二期),5,138.3,张江,16,83152,1150,11
凌高小区,4,91.39,洋泾,24,59634,545,24
新泾七村,2,45.1,北新泾,6,70953,320,25
彭新小区,1,32.49,彭浦,6,52323,170,33
水岸蓝桥(别墅),7,254.28,大华,3,55057,1400,11
平阳新村四街坊,2,52.57,古美,6,51360,270,20
鹤北新村,4,83.47,老闵行,6,39894,333,22
金家巷西弄,2,48.51,曹家渡,6,119562,580,40
雪野二村,3,75.3,世博,16,61088,460,24
殷高小区,3,48.3,高境,6,54865,265,23
明园森林都市,5,88.14,大宁,33,83390,735,4
长宁88金廷,4,89.36,中山公园,31,109668,980,6
新凯城玉兰苑,3,70.99,泗泾,13,33103,235,5
妙栏小区,4,73.39,川沙,6,38833,285,23
康乐大楼(静安),3,44.64,南京西路,16,96326,430,32
乾溪新村,3,58.0,大场镇,6,48103,279,23
富力桃园(公寓),4,87.05,盈浦,17,37334,325,5
米兰诺贵都,5,89.3,泗泾,19,51287,458,4
馨佳园(韶山路419弄),3,83.57,顾村,14,41881,350,8
万科锦源(公寓),5,89.27,赵巷,8,46488,415,6
陆家嘴公馆,6,292.85,源深,19,92197,2700,7
绿洲康城亲水湾(东区),5,121.77,御桥,10,50505,615,7
御上海,3,63.99,松江大学城,18,45632,292,8
静安新城四区,2,56.26,静安新城,24,58656,330,19
葑润华庭,2,44.73,上大,6,57008,255,9
嘉誉湾,6,201.97,新江湾城,13,96548,1950,4
龙柏四村,2,42.83,龙柏,6,57903,248,21
港驳小区,3,52.8,塘桥,6,71969,380,34
常发豪庭国际,5,160.51,嘉定新城,18,35511,570,4
保利叶语(二期)(公寓),5,116.34,顾村,21,53979,628,4
虹康花苑(三期),2,59.54,北新泾,6,77258,460,12
由由五村,3,67.34,北蔡,6,62073,418,22
绿洲康城亲水湾(中央区),5,129.69,御桥,22,56288,730,5
中房公寓,3,79.31,江桥,7,39087,310,10
保利叶语(二期)(公寓),6,124.62,顾村,17,52158,650,4
米兰诺贵都,4,90.01,泗泾,17,41773,376,4
毕加索小镇(一期)(别墅),7,342.77,唐镇,3,43761,1500,7
鞍山四村第三小区,1,27.32,鞍山,5,80527,220,48
虹桥金斯花园,6,215.78,金汇,2,60246,1300,17
红旗小区,1,33.9,老闵行,6,39823,135,31
柳营路1025弄,3,49.11,大宁,6,66177,325,33
通河一村,3,61.07,张庙,6,49942,305,31
胶州路424弄,2,45.83,曹家渡,6,92952,426,34
大宁瑞仕花园,5,154.07,大宁,21,103848,1600,4
泉东小区,2,37.04,潍坊,6,125539,465,24
好日子大家园B区,3,54.19,顾村,6,45211,245,10
新华世纪园,6,196.07,新华路,19,87111,1708,14
南泉小区,2,35.96,塘桥,6,65350,235,32
淞南三村,3,59.62,淞南,6,45286,270,22
上海壹街区,5,109.11,南京西路,34,100815,1100,14
保利西子湾,3,78.93,松江大学城,11,41555,328,8
新泾七村,1,31.86,北新泾,6,72190,230,27
花苑村丁香园,3,56.29,康健,6,62533,352,25
范北小区,2,40.68,中山公园,6,82350,335,22
乾溪新村,4,94.08,大场镇,6,45705,430,11
康桥水都(公寓),6,116.81,杨行,6,44516,520,12
瞿溪路1046号,2,38.71,打浦桥,6,77499,300,37
上缝小区,3,52.24,龙华,6,69869,365,30
东陆新村七街坊,3,57.71,金桥,6,48171,278,20
上飞新村,2,45.8,徐汇滨江,6,76419,350,19
幸福村小区,1,33.52,周家嘴路,7,59665,200,28
漕溪大楼,2,54.39,徐家汇,17,87332,475,42
市光二村,2,37.75,中原,6,49006,185,27
夏阳湖国际花园,6,224.21,夏阳,17,28990,650,13
玉峰花园,4,105.23,阳城,6,47514,500,22
明园森林都市,5,147.9,大宁,33,70993,1050,4
新梅共和城,5,115.74,大宁,14,80352,930,13
岭南路100弄,2,41.84,彭浦,6,57361,240,27
兴泉小区,3,58.81,彭浦,6,54412,320,21
三泉路415弄,2,41.26,彭浦,6,55259,228,23
鸿波大厦,3,87.48,西藏北路,24,66300,580,20
慧芝湖花园,4,114.0,大宁,25,85964,980,10
康平小区,1,27.8,彭浦,6,59352,165,34
中海万锦城(一期),4,90.07,不夜城,28,93038,838,7
锦灏佳园,4,101.97,闸北公园,18,69137,705,15
局南村,2,44.49,西藏北路,6,65183,290,39
彭五小区,1,32.0,彭浦,5,51562,165,27
海联公寓,3,95.45,西藏北路,26,75432,720,26
彭新小区,2,47.72,彭浦,6,52808,252,32
永和二村,3,49.42,永和,6,58680,290,22
兴泉小区,2,41.59,彭浦,6,52897,220,22
越秀苑,5,124.55,不夜城,27,64231,800,17
场中路2401弄,2,37.96,彭浦,6,52687,200,30
绿厦小区,2,44.05,西藏北路,9,65834,290,35
谈家桥路163弄,2,44.0,大宁,6,61363,270,26
唐家沙小区,2,29.22,闸北公园,6,67761,198,35
安源小区,4,93.89,不夜城,21,73490,690,20
康泉小区,1,32.26,彭浦,6,53316,172,22
三泉安居苑,3,61.43,彭浦,6,55835,343,21
彭顺小区,2,44.53,彭浦,6,52099,232,25
阳城世家苑,4,96.82,阳城,14,70233,680,10
银都一村,2,35.15,彭浦,6,53485,188,22
彭新小区,2,42.65,彭浦,13,55803,238,30
彭浦家园,5,137.24,彭浦,18,47362,650,16
慧芝湖花园,4,109.45,大宁,31,84970,930,10
粤秀苑,4,74.15,大宁,7,60687,450,20
平型关路230弄,3,58.44,闸北公园,6,53901,315,30
奔腾新干线,2,37.15,西藏北路,32,74024,275,14
康平小区,1,35.6,彭浦,6,49157,175,31
复元坊,1,33.12,西藏北路,6,74879,248,24
平顺小区,2,53.61,彭浦,6,52229,280,32
闻喜小区,2,45.0,彭浦,6,52222,235,31
苏家巷小区,1,34.37,不夜城,6,71283,245,31
平顺小区,1,28.31,彭浦,6,56517,160,31
彭五小区,2,48.02,彭浦,5,53727,258,36
协诚中心大厦,6,134.93,不夜城,26,48914,660,13
康平小区,2,44.4,彭浦,6,52927,235,30
延长中路451弄,3,53.9,大宁,6,68645,370,31
芷江中路493弄,3,55.83,西藏北路,7,62690,350,25
闻喜路1223弄,1,33.68,彭浦,6,48990,165,26
宁馨小区,1,36.89,闸北公园,6,69937,258,25
龙盛佳苑,2,49.32,阳城,15,57785,285,6
北宝兴路10弄,3,52.35,闸北公园,6,58261,305,32
龙潭小区,1,35.52,阳城,6,56306,200,24
大宁路660弄,3,69.5,大宁,12,81294,565,22
洛东大楼,1,39.51,闸北公园,20,68337,270,31
景峰苑,3,52.21,阳城,6,55544,290,22
彭五小区,2,56.83,彭浦,5,52085,296,35
彭五小区,2,39.86,彭浦,5,55193,220,39
慧芝湖花园,6,184.83,大宁,23,89271,1650,10
东方明珠大宁公寓,4,109.37,大宁,25,64002,700,19
精文城上城,6,203.1,西藏北路,28,72870,1480,13
阳城贵都,3,81.83,阳城,11,74544,610,7
精文城上城,3,70.68,西藏北路,18,79230,560,13
明园森林都市,5,88.44,大宁,33,84237,745,4
绿厦小区,3,62.08,西藏北路,9,72487,450,35
银都一村,1,31.0,彭浦,6,58064,180,22
海天大厦,5,106.46,西藏北路,24,68570,730,20
上工新村,4,71.56,闸北公园,5,66377,475,61
世纪花苑,5,139.29,大宁,17,50972,710,18
彭顺小区,2,42.0,彭浦,5,54761,230,25
彭新小区,2,49.6,彭浦,6,50403,250,33
北宝兴路10弄,1,36.52,闸北公园,6,56133,205,30
大宁新村,3,48.0,闸北公园,6,70833,340,33
保德路1010弄,2,47.83,彭浦,6,50177,240,25
保德公寓,3,74.79,彭浦,6,50140,375,20
局西村,2,63.94,西藏北路,7,64122,410,42
青云路435弄,2,33.28,西藏北路,5,64603,215,27
上大东村,2,44.15,闸北公园,6,61155,270,24
象山小区,4,72.8,西藏北路,6,65934,480,43
谈家桥路80弄,1,36.58,大宁,6,65609,240,31
青云公寓,4,105.15,西藏北路,7,58963,620,19
洛东大楼,3,79.4,闸北公园,20,75566,600,31
闻喜小区,3,51.58,彭浦,6,49437,255,32
广茂苑,3,75.52,大宁,6,67531,510,19
通阁小区,1,29.52,西藏北路,7,66056,195,26
岭南路700弄,2,50.14,彭浦,6,46868,235,22
峥宸苑,5,136.83,闸北公园,11,65044,890,12
延铁小区,2,35.98,大宁,6,79210,285,33
慧芝湖花园,4,109.0,大宁,32,87155,950,10
嘉利明珠城,4,91.69,闸北公园,30,76344,700,12
岭南路270弄,1,35.23,彭浦,6,53931,190,33
新梅共和城,5,118.71,大宁,16,72024,855,12
大统路159弄,2,50.71,西藏北路,6,66061,335,40
彭五小区,2,39.67,彭浦,5,51676,205,39
延长中路451弄,2,36.21,大宁,6,80916,293,30
盛世家园,5,107.24,永和,6,56881,610,15
洛川中路1100弄,2,41.92,大宁,6,64408,270,32
慧芝湖花园,4,104.9,大宁,36,83889,880,8
洛川中路940号,1,34.33,大宁,6,65831,226,31
洛川东路400弄,3,54.75,闸北公园,7,67579,370,36
东新大楼,4,97.33,西藏北路,22,68837,670,18
汉中小区,2,42.44,不夜城,22,79641,338,20
幸福新苑,2,41.2,永和,6,50970,210,21
青云路604号,3,55.77,西藏北路,6,69930,390,17
绿洲雅宾利花园(一期),5,118.97,西藏北路,32,88257,1050,10
兴泉小区,3,61.4,彭浦,6,48859,300,22
永盛苑,4,106.28,西藏北路,11,75084,798,14
永和二村,3,54.88,永和,6,52842,290,22
虬江大楼,2,57.0,西藏北路,16,71929,410,29
龙潭小区,3,52.45,阳城,6,61010,320,23
明园森林都市,4,96.53,大宁,32,74588,720,10
三泉安居苑,2,56.06,彭浦,18,57081,320,21
彭新小区,2,50.3,彭浦,6,51689,260,32
